,core,degree,h,influence,u
32599,2,2,2,1.016,19784
32600,1,1,1,1.016,29226
32601,2,2,2,1.016,1004
32602,2,2,2,1.016,30856
32603,2,2,2,1.016,16048
32604,1,1,1,1.016,21430
32605,2,2,1,1.016,37038
32606,2,2,1,1.016,18146
32607,1,1,1,1.016,14963
32608,2,2,2,1.016,32114
32609,2,2,2,1.016,17566
32610,1,1,1,1.016,36403
32611,2,2,2,1.016,23278
32612,1,1,1,1.016,23985
32613,2,2,1,1.016,9416
32614,2,2,2,1.016,21374
32615,2,2,2,1.016,13963
32616,1,1,1,1.016,414
32617,2,2,2,1.016,2374
32618,1,1,1,1.016,4174
32619,2,2,2,1.016,11594
32620,2,2,2,1.016,24342
32621,2,2,2,1.016,20595
32622,2,2,2,1.016,11131
32623,1,1,1,1.016,32054
32624,2,2,2,1.016,32059
32625,2,2,2,1.016,17742
32626,2,2,1,1.016,32273
32627,1,2,1,1.016,27680
32628,2,2,2,1.016,26302
32629,2,2,2,1.016,24822
32630,2,2,2,1.016,2915
32631,2,2,2,1.016,30747
32632,2,2,2,1.016,36269
32633,2,2,2,1.016,19232
32634,2,2,2,1.016,4169
32635,2,2,2,1.016,12573
32636,2,2,2,1.016,10346
32637,2,2,2,1.016,28373
32638,2,2,2,1.016,32439
32639,2,2,2,1.016,29163
32640,2,2,1,1.016,28983
32641,2,2,1,1.016,13494
32642,2,2,2,1.016,5171
32643,2,2,1,1.016,13905
32644,1,1,1,1.016,25410
32645,2,2,2,1.016,24432
32646,1,1,1,1.016,28543
32647,2,2,2,1.016,34075
32648,2,2,2,1.016,4445
32649,2,2,2,1.016,4554
32650,2,2,2,1.016,20688
32651,2,2,2,1.016,25365
32652,2,2,2,1.016,11416
32653,1,1,1,1.016,12881
32654,2,2,2,1.016,35789
32655,2,2,2,1.016,16885
32656,1,1,1,1.016,8819
32657,1,1,1,1.016,24208
32658,1,1,1,1.016,32569
32659,1,1,1,1.016,428
32660,2,2,2,1.016,15900
32661,2,2,2,1.016,26259
32662,1,2,1,1.016,2163
32663,2,2,1,1.016,4785
32664,1,1,1,1.016,18773
32665,2,2,2,1.016,4189
32666,2,2,2,1.016,64
32667,2,2,2,1.016,24024
32668,1,1,1,1.016,9350
32669,2,2,1,1.016,1500
32670,2,2,2,1.016,15392
32671,2,2,2,1.016,420
32672,2,2,2,1.016,32346
32673,1,2,1,1.016,7257
32674,2,2,2,1.016,27789
32675,2,2,2,1.016,18554
32676,2,2,1,1.016,33183
32677,1,1,1,1.016,35317
32678,1,1,1,1.016,1937
32679,2,2,2,1.016,18026
32680,1,1,1,1.016,34581
32681,2,2,1,1.016,3107
32682,1,1,1,1.016,23285
32683,1,1,1,1.016,29991
32684,2,2,2,1.016,36275
32685,2,2,2,1.016,9790
32686,1,2,1,1.016,24654
32687,2,2,2,1.016,13855
32688,2,2,2,1.016,4164
32689,2,2,2,1.016,3295
32690,2,2,2,1.016,34277
32691,1,1,1,1.016,32050
32692,2,2,2,1.016,22087
32693,2,2,2,1.016,35259
32694,1,1,1,1.016,4161
32695,1,1,1,1.016,28522
32696,2,2,1,1.016,30676
32697,2,2,2,1.016,29297
32698,1,1,1,1.016,8512
32699,2,2,1,1.016,19972
32700,2,2,2,1.016,31066
32701,1,1,1,1.016,2626
32702,2,2,2,1.016,13665
32703,2,2,1,1.016,7013
32704,2,2,2,1.016,11543
32705,1,1,1,1.016,31793
32706,2,2,2,1.016,35641
32707,2,2,2,1.016,10743
32708,1,1,1,1.016,19993
32709,2,2,2,1.016,32109
32710,1,1,1,1.016,16249
32711,2,2,2,1.016,14617
32712,1,1,1,1.016,29225
32713,1,1,1,1.016,5382
32714,2,2,2,1.016,26405
32715,2,2,2,1.016,6977
32716,2,2,2,1.016,35182
32717,2,2,2,1.016,36694
32718,1,1,1,1.016,10211
32719,2,2,2,1.016,18197
32720,2,2,2,1.016,6255
32721,2,2,2,1.016,27223
32722,2,2,2,1.016,32055
32723,1,1,1,1.016,9568
32724,2,2,2,1.016,34875
32725,2,2,2,1.016,10474
32726,1,1,1,1.016,36563
32727,2,2,1,1.016,14640
32728,1,1,1,1.016,10117
32729,2,2,2,1.016,22028
32730,1,1,1,1.016,2615
32731,1,1,1,1.016,21767
32732,2,2,2,1.016,21453
32733,1,1,1,1.016,22742
32734,2,2,1,1.016,17350
32735,2,2,1,1.016,36583
32736,2,2,2,1.016,24749
32737,2,2,1,1.016,34160
32738,1,1,1,1.016,33165
32739,2,2,1,1.016,30139
32740,1,1,1,1.016,24030
32741,1,1,1,1.016,27681
32742,2,2,2,1.016,16886
32743,2,2,2,1.016,31414
32744,2,2,2,1.016,19945
32745,1,1,1,1.016,23891
32746,2,2,2,1.016,21365
32747,1,1,1,1.016,21506
32748,2,2,1,1.016,13881
32749,2,2,2,1.016,30160
32750,1,1,1,1.016,36547
32751,2,2,1,1.016,36154
32752,2,2,2,1.016,35183
32753,1,1,1,1.016,971
32754,2,2,2,1.016,30434
32755,2,2,2,1.016,34237
32756,1,2,1,1.016,8730
32757,2,2,2,1.016,24407
32758,2,2,2,1.016,29547
32759,1,1,1,1.016,36470
32760,1,1,1,1.016,32308
32761,2,2,1,1.016,30585
32762,2,2,2,1.016,11195
32763,1,1,1,1.016,8854
32764,2,3,2,1.016,27768
32765,1,1,1,1.016,29989
32766,2,2,2,1.015,19328
32767,2,2,2,1.015,30751
32768,2,2,2,1.015,17767
32769,2,2,1,1.015,32450
32770,1,1,1,1.015,32651
32771,1,1,1,1.015,22672
32772,1,1,1,1.015,13967
32773,1,1,1,1.015,35681
32774,1,2,1,1.015,12705
32775,2,2,2,1.015,35815
32776,2,2,2,1.015,35478
32777,1,1,1,1.015,29224
32778,2,2,2,1.015,2449
32779,1,1,1,1.015,6012
32780,1,1,1,1.015,830
32781,2,2,2,1.015,32496
32782,2,2,2,1.015,33177
32783,2,2,2,1.015,14377
32784,2,2,2,1.015,12088
32785,2,2,1,1.015,24045
32786,2,2,2,1.015,31644
32787,1,1,1,1.015,32639
32788,1,1,1,1.015,33382
32789,2,2,2,1.015,757
32790,2,2,1,1.015,17196
32791,2,2,2,1.015,12419
32792,1,1,1,1.015,34526
32793,1,1,1,1.015,4125
32794,2,2,2,1.015,13647
32795,2,2,2,1.015,25543
32796,2,2,2,1.015,4051
32797,1,1,1,1.015,22949
32798,2,2,2,1.015,209
32799,1,1,1,1.015,33715
32800,1,1,1,1.015,22014
32801,2,2,2,1.015,23352
32802,2,2,2,1.015,32918
32803,2,2,2,1.015,11318
32804,2,2,2,1.015,6832
32805,1,1,1,1.015,13619
32806,1,1,1,1.015,19477
32807,1,1,1,1.015,2017
32808,2,2,2,1.015,1011
32809,1,1,1,1.015,4201
32810,1,1,1,1.015,34372
32811,1,1,1,1.015,25287
32812,2,2,1,1.015,27715
32813,2,2,2,1.015,26202
32814,2,2,2,1.015,36619
32815,1,1,1,1.015,31910
32816,1,1,1,1.015,13340
32817,2,2,2,1.015,13846
32818,1,1,1,1.015,28729
32819,2,2,1,1.015,204
32820,1,2,1,1.015,4733
32821,2,2,2,1.015,13856
32822,2,2,2,1.015,6016
32823,2,2,1,1.015,15631
32824,1,1,1,1.015,25747
32825,2,2,2,1.015,11486
32826,1,1,1,1.015,29544
32827,1,1,1,1.015,35625
32828,2,2,1,1.015,26777
32829,2,2,1,1.015,2902
32830,1,1,1,1.015,23439
32831,2,2,1,1.015,20801
32832,1,2,1,1.015,7461
32833,1,1,1,1.015,29140
32834,1,1,1,1.015,5414
32835,2,2,1,1.015,27229
32836,1,1,1,1.015,16481
32837,2,2,2,1.015,11412
32838,1,1,1,1.015,36151
32839,1,1,1,1.015,24821
32840,2,2,2,1.015,1826
32841,2,2,2,1.015,23913
32842,2,2,2,1.015,2477
32843,2,2,1,1.015,24841
32844,2,2,1,1.015,18412
32845,2,2,2,1.015,8026
32846,2,2,2,1.015,14957
32847,1,1,1,1.015,12572
32848,1,1,1,1.015,13098
32849,2,2,2,1.015,285
32850,2,2,2,1.015,15845
32851,2,2,2,1.015,29066
32852,2,2,2,1.015,24896
32853,2,2,2,1.015,7784
32854,2,2,2,1.015,24771
32855,2,2,2,1.015,33129
32856,2,2,1,1.015,15898
32857,2,2,2,1.015,23203
32858,2,2,2,1.015,11870
32859,2,2,2,1.015,18997
32860,1,1,1,1.015,17649
32861,2,2,1,1.015,19105
32862,1,1,1,1.015,21998
32863,1,2,1,1.015,16653
32864,1,1,1,1.015,32833
32865,1,1,1,1.015,32843
32866,1,1,1,1.015,28335
32867,2,2,2,1.015,35871
32868,1,1,1,1.015,13530
32869,2,2,2,1.015,35960
32870,1,1,1,1.015,35753
32871,1,1,1,1.015,9436
32872,1,1,1,1.015,27988
32873,1,1,1,1.015,32983
32874,1,1,1,1.015,4760
32875,2,2,2,1.015,22292
32876,2,2,1,1.015,14711
32877,2,2,2,1.015,31645
32878,1,1,1,1.015,9754
32879,1,2,1,1.015,3920
32880,2,2,2,1.015,24341
32881,1,1,1,1.015,24977
32882,1,1,1,1.015,4929
32883,1,1,1,1.015,9870
32884,2,2,2,1.015,8848
32885,2,2,2,1.015,9886
32886,1,1,1,1.015,573
32887,1,1,1,1.015,19938
32888,2,2,2,1.015,19233
32889,1,1,1,1.015,28172
32890,2,2,2,1.015,11607
32891,1,1,1,1.015,29322
32892,2,2,2,1.015,34799
32893,1,1,1,1.015,18192
32894,2,2,2,1.015,36805
32895,2,2,2,1.015,286
32896,2,2,2,1.015,35260
32897,2,2,2,1.015,5083
32898,2,2,2,1.015,3273
32899,1,1,1,1.015,7672
32900,2,2,2,1.015,14978
32901,2,2,2,1.015,10239
32902,1,2,1,1.015,3882
32903,1,1,1,1.015,18414
32904,1,1,1,1.015,18452
32905,1,1,1,1.015,5182
32906,1,1,1,1.015,24912
32907,1,1,1,1.015,20727
32908,1,1,1,1.015,29414
32909,1,1,1,1.015,8678
32910,2,2,2,1.015,21750
32911,1,2,1,1.015,14944
32912,1,1,1,1.015,26687
32913,1,1,1,1.015,9863
32914,2,2,2,1.015,3129
32915,2,2,2,1.015,3778
32916,2,2,2,1.015,21234
32917,1,1,1,1.015,62
32918,1,1,1,1.015,5123
32919,1,1,1,1.015,17012
32920,2,2,2,1.015,5029
32921,1,2,1,1.015,16460
32922,2,2,2,1.015,8074
32923,2,2,2,1.015,13737
32924,1,1,1,1.015,30323
32925,1,1,1,1.015,22363
32926,1,1,1,1.015,8580
32927,1,1,1,1.015,1196
32928,1,1,1,1.015,26282
32929,1,1,1,1.015,19831
32930,1,1,1,1.015,28350
32931,1,1,1,1.015,35371
32932,2,2,2,1.015,10925
32933,2,2,1,1.015,12809
32934,1,1,1,1.015,26154
32935,2,2,2,1.015,14929
32936,1,1,1,1.015,10327
32937,1,1,1,1.015,2369
32938,2,2,2,1.015,25189
32939,2,2,2,1.015,22989
32940,1,1,1,1.015,26511
32941,2,2,1,1.015,19563
32942,1,1,1,1.015,52
32943,2,2,2,1.015,28237
32944,2,2,2,1.015,3606
32945,2,2,2,1.015,37030
32946,1,1,1,1.015,35404
32947,1,1,1,1.015,34913
32948,1,1,1,1.015,11599
32949,1,1,1,1.015,26754
32950,1,1,1,1.015,33362
32951,2,2,1,1.015,9538
32952,1,2,1,1.015,13597
32953,2,2,2,1.015,7155
32954,1,1,1,1.015,10910
32955,2,2,1,1.015,48
32956,2,2,2,1.015,2387
32957,2,2,2,1.015,1125
32958,2,2,2,1.015,35175
32959,2,2,1,1.015,34711
32960,2,2,2,1.015,24408
32961,1,1,1,1.015,7905
32962,2,2,2,1.015,29723
32963,2,2,2,1.015,1034
32964,2,2,2,1.015,6995
32965,1,1,1,1.015,10919
32966,1,1,1,1.015,20506
32967,2,2,2,1.015,36259
32968,1,1,1,1.015,13417
32969,1,1,1,1.015,1593
32970,2,2,2,1.015,20774
32971,2,2,2,1.015,37117
32972,2,2,2,1.015,20773
32973,1,1,1,1.015,16076
32974,1,1,1,1.015,33631
32975,2,2,2,1.015,34801
32976,2,2,2,1.015,26261
32977,2,2,2,1.015,11146
32978,1,1,1,1.015,30111
32979,2,2,2,1.015,14618
32980,1,1,1,1.015,29013
32981,1,1,1,1.015,29519
32982,2,2,2,1.015,13891
32983,2,2,2,1.015,21256
32984,1,1,1,1.015,11320
32985,1,1,1,1.015,9476
32986,1,1,1,1.015,29160
32987,2,2,2,1.015,7598
32988,2,2,2,1.015,18999
32989,1,1,1,1.015,6537
32990,1,1,1,1.015,5651
32991,2,2,2,1.015,36947
32992,2,2,2,1.015,26743
32993,2,2,2,1.015,9882
32994,1,1,1,1.015,13131
32995,2,2,2,1.015,36169
32996,1,1,1,1.015,3101
32997,1,1,1,1.015,307
32998,2,2,2,1.015,11558
32999,2,2,2,1.015,27813
33000,2,2,2,1.015,36545
33001,1,1,1,1.015,12433
33002,2,2,2,1.015,23321
33003,1,1,1,1.015,21040
33004,1,1,1,1.015,12964
33005,1,1,1,1.015,11063
33006,2,2,2,1.015,27013
33007,2,2,2,1.015,11345
33008,1,1,1,1.015,3016
33009,2,2,1,1.015,29497
33010,1,1,1,1.015,33116
33011,2,2,2,1.015,8302
33012,2,2,2,1.015,16166
33013,1,1,1,1.015,32783
33014,2,2,2,1.015,35270
33015,1,1,1,1.015,28024
33016,1,1,1,1.015,12135
33017,2,2,2,1.015,24772
33018,2,2,2,1.015,31249
33019,2,2,2,1.015,10485
33020,2,2,2,1.015,17693
33021,1,1,1,1.015,20151
33022,1,1,1,1.015,679
33023,2,2,2,1.015,2889
33024,1,1,1,1.015,1674
33025,2,2,2,1.015,29206
33026,1,1,1,1.015,12569
33027,2,2,1,1.015,26010
33028,1,1,1,1.015,25830
33029,1,1,1,1.015,25829
33030,1,1,1,1.015,6943
33031,2,2,2,1.015,613
33032,1,1,1,1.015,3260
33033,1,1,1,1.015,530
33034,2,2,1,1.015,35033
33035,2,2,2,1.015,36121
33036,1,1,1,1.015,26449
33037,2,2,1,1.015,26457
33038,2,2,1,1.015,5354
33039,1,1,1,1.015,13040
33040,2,2,1,1.015,10817
33041,2,2,2,1.015,35356
33042,1,1,1,1.015,30745
33043,2,2,2,1.015,20215
33044,1,1,1,1.015,17505
33045,1,1,1,1.015,2069
33046,1,1,1,1.015,26293
33047,2,2,2,1.015,840
33048,1,1,1,1.015,11170
33049,1,1,1,1.015,21807
33050,2,2,1,1.015,6132
33051,2,2,1,1.015,23367
33052,2,2,2,1.015,400
33053,2,2,2,1.015,19010
33054,2,2,2,1.015,37099
33055,1,1,1,1.015,3518
33056,1,1,1,1.015,4357
33057,1,1,1,1.015,29209
33058,1,1,1,1.015,20889
33059,1,1,1,1.015,9803
33060,1,1,1,1.015,29325
33061,2,2,2,1.015,4139
33062,2,2,2,1.015,2023
33063,2,2,2,1.015,24318
33064,1,1,1,1.015,30730
33065,1,1,1,1.015,30125
33066,1,1,1,1.015,26755
33067,1,1,1,1.015,25699
33068,1,1,1,1.015,11582
33069,2,2,2,1.015,21776
33070,2,2,2,1.015,72
33071,1,1,1,1.015,26578
33072,1,1,1,1.015,751
33073,1,1,1,1.015,22097
33074,1,1,1,1.015,9587
33075,2,2,2,1.015,32431
33076,1,1,1,1.015,31690
33077,2,2,1,1.015,21645
33078,2,2,2,1.015,6288
33079,2,2,2,1.015,10946
33080,2,2,2,1.015,21406
33081,1,1,1,1.015,34438
33082,1,1,1,1.015,24461
33083,2,2,2,1.015,7144
33084,1,1,1,1.015,18520
33085,2,2,2,1.015,25325
33086,1,1,1,1.015,1397
33087,2,2,2,1.015,27224
33088,1,1,1,1.015,2894
33089,1,1,1,1.015,33371
33090,2,2,2,1.015,12806
33091,2,2,2,1.015,15754
33092,2,2,2,1.015,19461
33093,1,1,1,1.015,37107
33094,1,1,1,1.015,29775
33095,2,2,1,1.015,26401
33096,2,2,2,1.015,19948
33097,1,1,1,1.015,12486
33098,2,2,2,1.015,479
33099,1,1,1,1.015,22747
33100,1,1,1,1.015,30600
33101,2,2,2,1.015,29371
33102,2,2,2,1.015,25260
33103,2,2,2,1.015,3294
33104,2,2,2,1.015,8710
33105,2,2,1,1.015,25303
33106,1,1,1,1.015,5544
33107,1,1,1,1.015,11240
33108,1,1,1,1.015,34715
33109,2,2,2,1.015,26278
33110,2,2,1,1.015,23372
33111,1,1,1,1.015,11442
33112,2,2,2,1.015,27675
33113,2,2,2,1.015,4196
33114,2,2,2,1.015,29207
33115,1,1,1,1.015,12980
33116,1,1,1,1.015,18456
33117,1,1,1,1.015,7036
33118,1,1,1,1.015,28623
33119,2,2,1,1.015,32869
33120,2,2,1,1.015,11381
33121,2,2,2,1.015,11276
33122,1,1,1,1.015,27266
33123,2,2,2,1.015,12700
33124,1,1,1,1.015,7544
33125,1,1,1,1.015,35273
33126,1,1,1,1.015,16899
33127,2,2,2,1.015,33081
33128,1,2,1,1.015,2791
33129,1,1,1,1.015,35227
33130,1,1,1,1.015,21486
33131,1,1,1,1.015,28374
33132,1,1,1,1.015,25493
33133,2,2,1,1.015,20881
33134,2,2,2,1.015,3779
33135,2,2,2,1.015,34238
33136,2,2,2,1.015,7594
33137,1,1,1,1.015,7863
33138,1,1,1,1.015,2097
33139,2,2,2,1.015,17393
33140,1,1,1,1.015,6542
33141,2,2,1,1.015,18588
33142,2,2,2,1.014,21407
33143,1,1,1,1.014,26664
33144,2,2,2,1.014,17034
33145,1,1,1,1.014,13266
33146,1,1,1,1.014,27325
33147,2,2,1,1.014,11041
33148,1,1,1,1.014,14242
33149,2,2,1,1.014,26408
33150,1,1,1,1.014,20933
33151,2,2,2,1.014,25794
33152,2,2,2,1.014,7311
33153,2,2,2,1.014,26072
33154,2,2,1,1.014,21758
33155,1,1,1,1.014,30623
33156,1,1,1,1.014,8325
33157,1,1,1,1.014,1885
33158,2,2,1,1.014,6863
33159,2,2,2,1.014,32996
33160,1,1,1,1.014,1525
33161,1,1,1,1.014,36346
33162,2,2,2,1.014,1918
33163,1,1,1,1.014,35708
33164,1,1,1,1.014,22309
33165,1,1,1,1.014,5331
33166,1,1,1,1.014,29827
33167,1,1,1,1.014,24263
33168,1,1,1,1.014,22945
33169,1,1,1,1.014,31098
33170,1,1,1,1.014,17240
33171,2,2,2,1.014,28680
33172,1,1,1,1.014,28121
33173,1,1,1,1.014,14846
33174,1,1,1,1.014,258
33175,2,2,2,1.014,25313
33176,1,1,1,1.014,9728
33177,2,2,1,1.014,25916
33178,2,2,2,1.014,10348
33179,1,1,1,1.014,32235
33180,2,2,2,1.014,25819
33181,2,2,1,1.014,7259
33182,1,1,1,1.014,26455
33183,1,1,1,1.014,8455
33184,1,1,1,1.014,17601
33185,1,1,1,1.014,8079
33186,2,2,2,1.014,15616
33187,1,1,1,1.014,34114
33188,1,1,1,1.014,14966
33189,1,1,1,1.014,4776
33190,2,2,1,1.014,22876
33191,1,1,1,1.014,9198
33192,1,1,1,1.014,32546
33193,1,1,1,1.014,18772
33194,2,2,1,1.014,12411
33195,1,1,1,1.014,25651
33196,2,2,2,1.014,3156
33197,1,1,1,1.014,3100
33198,1,1,1,1.014,36861
33199,2,2,2,1.014,27779
33200,1,1,1,1.014,27839
33201,2,2,2,1.014,25541
33202,2,2,2,1.014,15740
33203,2,2,2,1.014,34867
33204,1,1,1,1.014,11321
33205,1,1,1,1.014,24757
33206,1,1,1,1.014,2574
33207,2,2,2,1.014,1357
33208,1,1,1,1.014,7352
33209,2,2,2,1.014,24753
33210,1,1,1,1.014,37028
33211,1,1,1,1.014,32332
33212,2,2,1,1.014,29008
33213,2,2,1,1.014,26748
33214,1,1,1,1.014,748
33215,2,2,2,1.014,12688
33216,2,2,2,1.014,6979
33217,1,1,1,1.014,20034
33218,1,1,1,1.014,2729
33219,1,1,1,1.014,36968
33220,1,1,1,1.014,16627
33221,2,2,2,1.014,18990
33222,2,2,2,1.014,17954
33223,1,1,1,1.014,4551
33224,2,2,2,1.014,30818
33225,1,1,1,1.014,30167
33226,2,2,2,1.014,31279
33227,1,1,1,1.014,1948
33228,2,2,2,1.014,9518
33229,2,2,1,1.014,17975
33230,1,1,1,1.014,9211
33231,1,1,1,1.014,9682
33232,1,1,1,1.014,6619
33233,2,2,1,1.014,14510
33234,2,2,2,1.014,15485
33235,1,1,1,1.014,21431
33236,2,2,1,1.014,15997
33237,1,1,1,1.014,1270
33238,2,2,1,1.014,1997
33239,1,1,1,1.014,9214
33240,2,2,2,1.014,3275
33241,2,2,2,1.014,34866
33242,1,1,1,1.014,24901
33243,1,1,1,1.014,10681
33244,2,2,2,1.014,1370
33245,2,2,2,1.014,16911
33246,2,2,2,1.014,2924
33247,1,1,1,1.014,19587
33248,1,1,1,1.014,27893
33249,2,2,2,1.014,19636
33250,1,1,1,1.014,32425
33251,2,2,2,1.014,3737
33252,1,1,1,1.014,34141
33253,1,1,1,1.014,11600
33254,1,1,1,1.014,34246
33255,1,1,1,1.014,7477
33256,2,2,2,1.014,16898
33257,2,2,2,1.014,9434
33258,2,2,2,1.014,611
33259,2,2,2,1.014,32080
33260,2,2,2,1.014,3283
33261,2,2,2,1.014,11534
33262,2,2,1,1.014,33312
33263,1,1,1,1.014,7172
33264,1,1,1,1.014,24039
33265,1,1,1,1.014,35827
33266,2,2,1,1.014,14824
33267,1,1,1,1.014,88
33268,1,1,1,1.014,16260
33269,1,1,1,1.014,26029
33270,1,1,1,1.014,1283
33271,1,2,1,1.014,1379
33272,2,2,2,1.014,34163
33273,1,1,1,1.014,8680
33274,1,1,1,1.014,17182
33275,2,2,1,1.014,24
33276,2,2,1,1.014,27336
33277,1,1,1,1.014,11614
33278,1,1,1,1.014,34136
33279,1,1,1,1.014,36271
33280,2,2,2,1.014,17743
33281,2,2,2,1.014,18674
33282,1,1,1,1.014,29422
33283,2,2,1,1.014,14822
33284,2,2,2,1.014,9388
33285,1,1,1,1.014,7916
33286,1,1,1,1.014,36557
33287,1,1,1,1.014,11624
33288,2,2,1,1.014,35755
33289,1,2,1,1.014,10391
33290,1,1,1,1.014,24232
33291,2,2,2,1.014,25542
33292,2,2,2,1.014,14930
33293,1,1,1,1.014,14312
33294,1,1,1,1.014,36926
33295,1,1,1,1.014,23390
33296,2,2,2,1.014,23895
33297,1,1,1,1.014,18543
33298,1,1,1,1.014,19980
33299,1,1,1,1.014,24048
33300,2,2,2,1.014,6457
33301,2,2,1,1.014,2130
33302,1,1,1,1.014,24590
33303,1,1,1,1.014,2176
33304,2,2,2,1.014,20190
33305,2,2,2,1.014,15300
33306,1,1,1,1.014,36674
33307,1,1,1,1.014,22308
33308,2,2,2,1.014,29554
33309,2,2,1,1.014,2278
33310,1,1,1,1.014,1092
33311,1,1,1,1.014,11354
33312,1,1,1,1.014,7680
33313,2,2,2,1.014,8851
33314,1,1,1,1.014,19308
33315,1,1,1,1.014,18339
33316,2,2,1,1.014,13702
33317,1,1,1,1.014,16738
33318,2,2,2,1.014,30183
33319,2,2,1,1.014,32328
33320,2,2,1,1.014,8830
33321,1,1,1,1.014,36509
33322,1,1,1,1.014,21320
33323,1,1,1,1.014,4807
33324,1,1,1,1.014,29687
33325,1,1,1,1.014,34807
33326,1,1,1,1.014,20087
33327,2,2,2,1.014,6535
33328,1,1,1,1.014,35160
33329,1,1,1,1.014,34910
33330,2,2,2,1.014,19463
33331,1,1,1,1.014,32314
33332,1,1,1,1.014,36236
33333,1,1,1,1.014,27339
33334,1,1,1,1.014,23774
33335,1,1,1,1.014,30746
33336,2,2,2,1.014,16815
33337,2,2,2,1.014,30804
33338,1,1,1,1.014,19744
33339,1,1,1,1.014,30110
33340,2,2,2,1.014,23398
33341,2,2,2,1.014,26504
33342,2,2,2,1.014,1425
33343,1,1,1,1.014,32313
33344,2,2,2,1.014,23257
33345,1,1,1,1.014,23286
33346,2,2,2,1.014,20512
33347,2,2,1,1.014,8384
33348,2,2,1,1.014,8046
33349,2,2,2,1.014,1032
33350,1,1,1,1.014,26218
33351,1,2,1,1.014,8232
33352,1,1,1,1.014,21193
33353,2,2,2,1.014,15398
33354,2,2,2,1.014,23376
33355,1,1,1,1.014,19100
33356,1,1,1,1.014,13331
33357,1,1,1,1.014,36202
33358,2,2,2,1.014,17705
33359,1,1,1,1.014,1886
33360,2,2,2,1.014,25726
33361,2,2,2,1.014,22282
33362,1,1,1,1.014,8982
33363,2,2,1,1.014,1662
33364,2,2,2,1.014,32923
33365,1,1,1,1.014,1498
33366,1,1,1,1.014,10496
33367,2,2,1,1.014,18770
33368,1,2,1,1.014,3276
33369,1,1,1,1.014,25082
33370,2,2,1,1.014,6205
33371,1,2,1,1.014,6304
33372,1,1,1,1.014,25874
33373,1,1,1,1.014,29870
33374,1,1,1,1.014,17433
33375,1,1,1,1.014,2503
33376,1,1,1,1.014,22685
33377,1,1,1,1.014,13875
33378,2,2,1,1.014,27825
33379,2,2,2,1.014,20288
33380,1,1,1,1.014,13955
33381,1,2,1,1.014,32717
33382,1,1,1,1.014,9129
33383,1,1,1,1.014,29138
33384,1,1,1,1.014,13669
33385,1,1,1,1.014,14964
33386,1,1,1,1.014,16900
33387,1,1,1,1.014,17871
33388,1,1,1,1.014,33086
33389,2,2,2,1.014,33885
33390,2,2,2,1.014,32855
33391,1,1,1,1.014,11021
33392,1,1,1,1.014,16207
33393,2,2,2,1.014,11866
33394,2,2,1,1.014,4285
33395,1,1,1,1.014,15153
33396,1,1,1,1.014,1338
33397,2,2,2,1.014,33702
33398,1,1,1,1.014,13070
33399,1,1,1,1.014,9293
33400,1,1,1,1.014,8454
33401,1,1,1,1.014,30582
33402,1,1,1,1.014,11492
33403,1,1,1,1.014,24653
33404,2,2,1,1.014,1380
33405,2,2,2,1.014,26231
33406,1,1,1,1.014,10036
33407,1,1,1,1.014,31855
33408,2,2,2,1.014,297
33409,1,1,1,1.014,7701
33410,1,1,1,1.014,21761
33411,1,1,1,1.014,15577
33412,1,1,1,1.014,29501
33413,1,1,1,1.014,20038
33414,1,1,1,1.014,12408
33415,1,1,1,1.014,31862
33416,1,1,1,1.014,14808
33417,1,1,1,1.014,13132
33418,1,1,1,1.014,36388
33419,1,1,1,1.014,172
33420,1,1,1,1.014,6703
33421,2,2,2,1.014,11197
33422,1,1,1,1.014,7882
33423,1,1,1,1.014,33357
33424,2,2,2,1.014,37119
33425,2,2,2,1.014,26922
33426,2,2,2,1.014,25883
33427,1,1,1,1.014,34812
33428,2,2,2,1.014,4499
33429,2,2,2,1.014,3423
33430,2,2,2,1.014,30185
33431,1,1,1,1.014,30935
33432,1,1,1,1.014,31440
33433,1,1,1,1.014,32692
33434,1,1,1,1.014,23809
33435,2,2,1,1.014,21521
33436,1,1,1,1.014,0
33437,1,1,1,1.014,1516
33438,1,1,1,1.014,2608
33439,1,1,1,1.014,32686
33440,1,1,1,1.014,23918
33441,2,2,1,1.014,13810
33442,2,2,1,1.014,20177
33443,1,1,1,1.014,15626
33444,1,1,1,1.014,18369
33445,2,2,2,1.014,8998
33446,1,1,1,1.014,35118
33447,1,1,1,1.014,34629
33448,1,1,1,1.014,30176
33449,1,1,1,1.014,17943
33450,2,2,2,1.014,5046
33451,1,1,1,1.014,28120
33452,2,2,2,1.014,17794
33453,1,1,1,1.014,15245
33454,1,1,1,1.014,8419
33455,1,1,1,1.014,7329
33456,1,1,1,1.014,28707
33457,2,2,2,1.014,21716
33458,1,2,1,1.014,9344
33459,2,2,2,1.014,1172
33460,2,2,2,1.014,24193
33461,1,1,1,1.014,22669
33462,2,2,2,1.014,27841
33463,1,1,1,1.014,6249
33464,1,1,1,1.014,4434
33465,1,1,1,1.014,23902
33466,2,2,2,1.014,4267
33467,1,1,1,1.014,32637
33468,1,1,1,1.014,31211
33469,2,2,2,1.014,4323
33470,1,1,1,1.014,15623
33471,1,1,1,1.014,19207
33472,1,1,1,1.014,27175
33473,1,1,1,1.014,25474
33474,2,2,2,1.014,472
