,core,degree,h,influence,u
8427,1,1,1,1.011,2260
8428,1,1,1,1.011,6391
8429,1,1,1,1.011,8527
8430,1,1,1,1.011,4280
8431,1,1,1,1.011,10359
8432,1,1,1,1.011,1848
8433,1,1,1,1.011,3940
8434,1,1,1,1.011,10349
8435,1,1,1,1.011,7898
8436,1,1,1,1.011,10310
8437,1,1,1,1.011,5108
8438,1,1,1,1.011,10363
8439,1,1,1,1.011,862
8440,1,1,1,1.011,8721
8441,1,1,1,1.011,8463
8442,1,1,1,1.011,1891
8443,1,1,1,1.011,1894
8444,1,1,1,1.011,7607
8445,1,1,1,1.011,10542
8446,1,1,1,1.011,695
8447,1,1,1,1.011,1907
8448,1,1,1,1.011,4564
8449,1,1,1,1.011,32
8450,1,1,1,1.011,8742
8451,1,2,1,1.011,9374
8452,1,1,1,1.011,1345
8453,1,1,1,1.011,8756
8454,1,1,1,1.011,7921
8455,1,1,1,1.011,1958
8456,1,1,1,1.011,1998
8457,1,1,1,1.011,1965
8458,1,2,1,1.011,10120
8459,1,1,1,1.011,9217
8460,1,1,1,1.011,8346
8461,1,1,1,1.011,51
8462,1,1,1,1.011,10390
8463,1,1,1,1.011,1226
8464,1,1,1,1.011,760
8465,1,1,1,1.011,9076
8466,1,1,1,1.011,10438
8467,1,1,1,1.011,6112
8468,1,1,1,1.011,1589
8469,1,1,1,1.011,1270
8470,1,1,1,1.011,8803
8471,1,1,1,1.011,10112
8472,1,1,1,1.011,1615
8473,1,1,1,1.011,7650
8474,1,1,1,1.011,6478
8475,1,1,1,1.011,7414
8476,1,1,1,1.011,10144
8477,1,1,1,1.011,3822
8478,1,1,1,1.011,4397
8479,1,1,1,1.011,4708
8480,1,1,1,1.011,7654
8481,1,1,1,1.011,9748
8482,1,1,1,1.011,7949
8483,1,1,1,1.011,5577
8484,1,1,1,1.011,8854
8485,1,1,1,1.011,7774
8486,1,1,1,1.011,10289
8487,1,1,1,1.011,1816
8488,1,1,1,1.011,847
8489,1,1,1,1.011,10258
8490,1,1,1,1.011,2127
8491,1,1,1,1.011,9383
8492,1,1,1,1.011,1573
8493,1,1,1,1.011,10249
8494,2,2,2,1.011,2156
8495,1,1,1,1.011,10023
8496,1,1,1,1.011,4602
8497,1,1,1,1.011,5531
8498,1,1,1,1.011,8907
8499,1,1,1,1.011,223
8500,1,1,1,1.011,8613
8501,1,1,1,1.011,2163
8502,1,1,1,1.011,9441
8503,1,1,1,1.011,4543
8504,1,1,1,1.011,6687
8505,1,1,1,1.011,10555
8506,1,1,1,1.011,9473
8507,1,1,1,1.011,2214
8508,1,1,1,1.011,9803
8509,1,1,1,1.011,7212
8510,1,1,1,1.011,7996
8511,1,1,1,1.011,10549
8512,1,1,1,1.011,5513
8513,1,1,1,1.011,9131
8514,1,1,1,1.011,4256
8515,1,1,1,1.011,7308
8516,1,1,1,1.011,3587
8517,1,1,1,1.011,7345
8518,1,1,1,1.011,7628
8519,1,1,1,1.011,7883
8520,1,1,1,1.011,2279
8521,1,1,1,1.011,9840
8522,1,1,1,1.011,10223
8523,1,1,1,1.011,1472
8524,1,1,1,1.011,8605
8525,1,1,1,1.011,9351
8526,1,1,1,1.011,10140
8527,1,1,1,1.011,4197
8528,1,1,1,1.011,61
8529,1,1,1,1.011,3805
8530,1,1,1,1.011,10434
8531,1,1,1,1.011,8915
8532,1,1,1,1.011,2336
8533,1,1,1,1.011,2340
8534,1,1,1,1.011,1340
8535,1,1,1,1.011,8982
8536,1,1,1,1.011,10066
8537,1,1,1,1.011,8193
8538,1,1,1,1.011,8469
8539,1,1,1,1.011,8677
8540,1,1,1,1.011,8838
8541,1,1,1,1.011,9258
8542,1,1,1,1.011,3631
8543,1,1,1,1.011,8948
8544,1,1,1,1.011,5433
8545,1,1,1,1.011,6
8546,1,1,1,1.011,1010
8547,1,1,1,1.011,9151
8548,1,1,1,1.011,868
8549,1,1,1,1.011,10181
8550,1,1,1,1.011,10670
8551,1,1,1,1.011,2468
8552,1,1,1,1.011,9066
8553,1,1,1,1.011,1275
8554,1,1,1,1.011,2489
8555,1,1,1,1.011,7425
8556,1,1,1,1.011,2118
8557,1,1,1,1.011,3989
8558,1,1,1,1.011,7426
8559,1,1,1,1.011,886
8560,1,1,1,1.011,4727
8561,1,1,1,1.011,4633
8562,1,1,1,1.011,9273
8563,1,1,1,1.011,8191
8564,1,1,1,1.011,2533
8565,1,1,1,1.011,3682
8566,1,1,1,1.011,9802
8567,1,1,1,1.011,7889
8568,1,1,1,1.011,9102
8569,1,1,1,1.011,10153
8570,1,1,1,1.011,10477
8571,1,1,1,1.011,2161
8572,1,1,1,1.011,8666
8573,1,1,1,1.011,9130
8574,1,1,1,1.011,8729
8575,1,1,1,1.011,9023
8576,1,1,1,1.011,10392
8577,1,1,1,1.011,9647
8578,1,1,1,1.011,9496
8579,1,1,1,1.011,7988
8580,1,1,1,1.011,3432
8581,1,1,1,1.011,472
8582,1,1,1,1.011,4574
8583,1,1,1,1.011,4784
8584,1,1,1,1.011,4052
8585,1,1,1,1.011,9175
8586,1,1,1,1.011,2141
8587,1,1,1,1.011,9189
8588,1,1,1,1.011,10046
8589,1,1,1,1.011,1091
8590,1,1,1,1.011,8810
8591,1,1,1,1.011,657
8592,1,1,1,1.011,8482
8593,1,1,1,1.011,10366
8594,1,1,1,1.011,10501
8595,1,1,1,1.011,9887
8596,1,1,1,1.011,6594
8597,1,1,1,1.011,4618
8598,1,1,1,1.011,9155
8599,1,1,1,1.011,9173
8600,1,1,1,1.011,1636
8601,1,2,2,1.011,3331
8602,1,1,1,1.011,10088
8603,1,1,1,1.011,7708
8604,1,1,1,1.011,2132
8605,1,1,1,1.011,6268
8606,1,1,1,1.011,9901
8607,1,1,1,1.011,4910
8608,1,1,1,1.011,3491
8609,1,1,1,1.011,9281
8610,1,1,1,1.011,4871
8611,1,1,1,1.011,9344
8612,1,1,1,1.011,2759
8613,1,1,1,1.011,291
8614,1,1,1,1.011,4029
8615,1,1,1,1.011,8160
8616,1,1,1,1.011,4987
8617,1,1,1,1.011,7967
8618,1,1,1,1.011,1050
8619,1,1,1,1.011,9382
8620,1,1,1,1.011,3090
8621,1,1,1,1.011,7539
8622,1,1,1,1.011,10333
8623,1,1,1,1.011,4562
8624,1,1,1,1.011,2698
8625,1,1,1,1.011,448
8626,1,1,1,1.011,8180
8627,1,1,1,1.011,4981
8628,1,1,1,1.011,603
8629,1,1,1,1.011,9287
8630,1,1,1,1.011,10222
8631,1,1,1,1.011,9888
8632,1,1,1,1.011,1404
8633,1,1,1,1.011,9694
8634,1,1,1,1.011,1096
8635,1,1,1,1.011,8511
8636,1,1,1,1.011,9106
8637,1,1,1,1.011,2120
8638,1,1,1,1.011,3044
8639,1,1,1,1.011,1776
8640,2,2,1,1.011,4964
8641,1,1,1,1.011,328
8642,1,1,1,1.011,10388
8643,1,1,1,1.011,4605
8644,1,1,1,1.011,9506
8645,1,1,1,1.011,2307
8646,1,1,1,1.011,1078
8647,1,1,1,1.011,6336
8648,1,1,1,1.011,10503
8649,1,1,1,1.011,8542
8650,1,1,1,1.011,7736
8651,1,1,1,1.011,1983
8652,1,1,1,1.011,10385
8653,1,1,1,1.011,9280
8654,1,1,1,1.011,1076
8655,1,1,1,1.011,9550
8656,1,1,1,1.011,112
8657,1,1,1,1.011,10208
8658,1,1,1,1.011,4406
8659,1,1,1,1.011,1019
8660,1,1,1,1.011,3686
8661,1,1,1,1.011,1172
8662,1,1,1,1.011,9504
8663,1,1,1,1.011,10556
8664,1,1,1,1.011,4545
8665,1,1,1,1.011,9616
8666,1,1,1,1.011,7446
8667,1,1,1,1.011,9057
8668,1,1,1,1.011,8557
8669,1,1,1,1.011,9532
8670,1,1,1,1.011,1361
8671,1,1,1,1.011,9373
8672,1,1,1,1.011,1141
8673,1,1,1,1.01,2709
8674,1,1,1,1.01,9443
8675,1,1,1,1.01,3225
8676,1,1,1,1.01,4952
8677,1,1,1,1.01,9201
8678,1,1,1,1.01,9720
8679,1,1,1,1.01,1772
8680,1,1,1,1.01,8299
8681,1,1,1,1.01,1464
8682,1,1,1,1.01,190
8683,1,1,1,1.01,2915
8684,1,1,1,1.01,2028
8685,1,1,1,1.01,1444
8686,1,1,1,1.01,4369
8687,1,1,1,1.01,10114
8688,1,1,1,1.01,5430
8689,1,1,1,1.01,3925
8690,1,1,1,1.01,378
8691,1,1,1,1.01,3632
8692,1,1,1,1.01,656
8693,1,1,1,1.01,9369
8694,1,1,1,1.01,10663
8695,1,1,1,1.01,9116
8696,1,1,1,1.01,10540
8697,1,1,1,1.01,9159
8698,1,1,1,1.01,6476
8699,1,1,1,1.01,9371
8700,1,1,1,1.01,1872
8701,1,1,1,1.01,107
8702,1,1,1,1.01,8502
8703,1,1,1,1.01,5780
8704,1,1,1,1.01,9368
8705,1,1,1,1.01,10099
8706,1,1,1,1.01,9245
8707,1,1,1,1.01,8313
8708,1,1,1,1.01,278
8709,1,1,1,1.01,5065
8710,1,1,1,1.01,596
8711,1,1,1,1.01,10475
8712,1,1,1,1.01,4193
8713,1,1,1,1.01,6129
8714,1,1,1,1.01,8016
8715,1,1,1,1.01,10103
8716,1,1,1,1.01,9186
8717,1,1,1,1.01,910
8718,1,1,1,1.01,6582
8719,1,1,1,1.01,9959
8720,1,1,1,1.01,10146
8721,1,1,1,1.01,10637
8722,1,1,1,1.01,1079
8723,1,1,1,1.01,9227
8724,1,1,1,1.01,4754
8725,1,1,1,1.01,9691
8726,1,1,1,1.01,10093
8727,1,1,1,1.01,10639
8728,1,1,1,1.01,8287
8729,1,1,1,1.01,7719
8730,1,1,1,1.01,7531
8731,1,1,1,1.01,10419
8732,1,1,1,1.01,9347
8733,1,1,1,1.01,10414
8734,1,1,1,1.01,8059
8735,1,1,1,1.01,8401
8736,1,1,1,1.01,3035
8737,1,1,1,1.01,9181
8738,1,1,1,1.01,1282
8739,1,1,1,1.01,9948
8740,1,1,1,1.01,2110
8741,2,2,1,1.01,3812
8742,1,1,1,1.01,7724
8743,1,1,1,1.01,1556
8744,1,1,1,1.01,6133
8745,1,1,1,1.01,8657
8746,1,1,1,1.01,8363
8747,1,1,1,1.01,8433
8748,1,1,1,1.01,3834
8749,1,1,1,1.01,10653
8750,1,1,1,1.01,9681
8751,1,1,1,1.01,9922
8752,1,1,1,1.01,6363
8753,1,1,1,1.01,1736
8754,1,1,1,1.01,8274
8755,1,1,1,1.01,909
8756,1,1,1,1.01,7720
8757,1,1,1,1.01,1583
8758,1,1,1,1.01,10358
8759,1,1,1,1.01,7347
8760,1,1,1,1.01,270
8761,1,1,1,1.01,8622
8762,1,1,1,1.01,10632
8763,1,1,1,1.01,7816
8764,1,1,1,1.01,2686
8765,1,1,1,1.01,10530
8766,1,1,1,1.01,10266
8767,1,1,1,1.01,9261
8768,1,1,1,1.01,9170
8769,1,1,1,1.01,10086
8770,1,1,1,1.01,10554
8771,1,1,1,1.01,7079
8772,1,1,1,1.01,3429
8773,1,1,1,1.01,3725
8774,1,2,1,1.01,295
8775,1,1,1,1.01,9636
8776,1,1,1,1.01,8423
8777,1,1,1,1.01,9632
8778,1,1,1,1.01,10169
8779,1,1,1,1.01,7479
8780,1,1,1,1.01,10303
8781,1,1,1,1.01,7686
8782,1,1,1,1.01,5076
8783,1,1,1,1.01,7635
8784,1,1,1,1.01,10156
8785,1,1,1,1.01,9862
8786,1,1,1,1.01,8720
8787,1,1,1,1.01,8957
8788,1,1,1,1.01,8863
8789,1,1,1,1.01,10172
8790,1,1,1,1.01,2763
8791,1,1,1,1.01,1254
8792,1,1,1,1.01,7971
8793,1,1,1,1.01,1213
8794,2,2,2,1.01,2813
8795,1,1,1,1.01,10108
8796,1,1,1,1.01,10594
8797,1,1,1,1.01,9090
8798,1,1,1,1.01,8311
8799,1,1,1,1.01,10481
8800,1,1,1,1.01,1316
8801,1,1,1,1.01,9873
8802,1,1,1,1.01,264
8803,1,1,1,1.01,5705
8804,1,1,1,1.01,10269
8805,1,1,1,1.01,4392
8806,1,1,1,1.01,9756
8807,1,1,1,1.01,3307
8808,1,1,1,1.01,9378
8809,1,1,1,1.01,9098
8810,1,1,1,1.01,1795
8811,1,1,1,1.01,6959
8812,1,1,1,1.01,1856
8813,1,1,1,1.01,2669
8814,1,1,1,1.01,3301
8815,1,1,1,1.01,9848
8816,1,1,1,1.01,9795
8817,1,1,1,1.01,9586
8818,1,1,1,1.01,10001
8819,1,1,1,1.01,9917
8820,1,1,1,1.01,4033
8821,1,1,1,1.01,9534
8822,1,1,1,1.01,7410
8823,1,1,1,1.01,9631
8824,1,1,1,1.01,3746
8825,1,1,1,1.01,2894
8826,1,1,1,1.01,10444
8827,1,1,1,1.01,5322
8828,1,1,1,1.01,4539
8829,1,1,1,1.01,6109
8830,1,1,1,1.01,3027
8831,1,1,1,1.01,4572
8832,1,1,1,1.01,1771
8833,1,1,1,1.01,1843
8834,1,1,1,1.01,808
8835,1,1,1,1.01,10293
8836,1,1,1,1.01,10445
8837,1,1,1,1.01,8689
8838,1,1,1,1.01,6034
8839,1,1,1,1.01,8343
8840,1,1,1,1.01,5393
8841,1,1,1,1.01,3150
8842,1,1,1,1.01,2481
8843,1,1,1,1.01,6527
8844,1,1,1,1.01,9665
8845,1,1,1,1.01,6272
8846,1,1,1,1.01,2715
8847,1,1,1,1.01,5367
8848,1,1,1,1.01,285
8849,1,1,1,1.01,3393
8850,1,1,1,1.01,212
8851,1,1,1,1.01,4806
8852,1,1,1,1.01,10447
8853,1,1,1,1.01,3102
8854,1,1,1,1.01,10250
8855,1,1,1,1.01,20
8856,1,1,1,1.01,5548
8857,1,1,1,1.01,10076
8858,2,2,2,1.01,571
8859,1,1,1,1.01,3257
8860,1,1,1,1.01,6643
8861,1,1,1,1.01,10243
8862,1,1,1,1.01,7384
8863,1,1,1,1.01,4087
8864,1,1,1,1.01,8253
8865,1,1,1,1.01,10633
8866,1,1,1,1.01,9818
8867,1,1,1,1.01,451
8868,1,1,1,1.01,4575
8869,1,1,1,1.01,8015
8870,1,1,1,1.01,8229
8871,1,1,1,1.01,9828
8872,1,1,1,1.01,2429
8873,1,1,1,1.01,154
8874,1,1,1,1.01,1065
8875,1,1,1,1.01,7984
8876,1,1,1,1.01,127
8877,1,1,1,1.01,9735
8878,1,1,1,1.01,1819
8879,1,1,1,1.01,8802
8880,1,1,1,1.01,4791
8881,1,1,1,1.01,8685
8882,2,2,2,1.01,537
8883,1,1,1,1.01,8595
8884,1,1,1,1.01,9884
8885,1,1,1,1.01,687
8886,1,1,1,1.01,1200
8887,1,1,1,1.01,8718
8888,1,1,1,1.01,10574
8889,1,1,1,1.01,400
8890,1,1,1,1.01,8620
8891,1,1,1,1.01,4012
8892,1,1,1,1.01,1900
8893,1,1,1,1.01,5585
8894,1,1,1,1.01,9153
8895,1,1,1,1.01,680
8896,1,2,1,1.01,4852
8897,1,1,1,1.01,8416
8898,1,1,1,1.01,2911
8899,1,1,1,1.01,10225
8900,1,1,1,1.01,4234
8901,1,1,1,1.01,8687
8902,1,1,1,1.01,6230
8903,1,1,1,1.01,6920
8904,1,1,1,1.01,2159
8905,1,1,1,1.01,7448
8906,1,1,1,1.01,10058
8907,1,1,1,1.01,8679
8908,1,1,1,1.01,9363
8909,1,1,1,1.01,9420
8910,1,1,1,1.01,7156
8911,1,1,1,1.01,3019
8912,1,1,1,1.01,9013
8913,1,1,1,1.01,3503
8914,1,1,1,1.01,4733
8915,1,1,1,1.01,9743
8916,1,1,1,1.01,9714
8917,1,1,1,1.01,10332
8918,1,1,1,1.01,10278
8919,1,1,1,1.01,3991
8920,1,1,1,1.01,6735
8921,1,1,1,1.01,8805
8922,1,1,1,1.01,10282
8923,1,1,1,1.01,10550
8924,1,1,1,1.01,3477
8925,1,1,1,1.01,8820
8926,1,2,2,1.01,3627
8927,1,1,1,1.01,3779
8928,1,1,1,1.01,82
8929,1,1,1,1.01,3903
8930,1,2,1,1.01,135
8931,1,1,1,1.01,9930
8932,1,1,1,1.01,7882
8933,1,1,1,1.01,9243
8934,1,1,1,1.01,7177
8935,1,1,1,1.01,9260
8936,1,1,1,1.01,6689
8937,1,1,1,1.01,5244
8938,1,1,1,1.01,3556
8939,1,1,1,1.01,4089
8940,1,1,1,1.01,4737
8941,1,1,1,1.01,359
8942,1,1,1,1.01,10275
8943,1,1,1,1.01,2339
8944,1,1,1,1.01,2594
8945,1,1,1,1.01,498
8946,1,2,1,1.01,3467
8947,1,1,1,1.01,8879
8948,1,1,1,1.01,10304
8949,1,1,1,1.01,8124
8950,1,1,1,1.01,10613
8951,1,1,1,1.01,2973
8952,1,1,1,1.01,1915
8953,1,1,1,1.01,543
8954,1,1,1,1.01,6675
8955,1,1,1,1.01,5674
8956,1,1,1,1.01,4858
8957,1,1,1,1.01,2191
8958,1,1,1,1.01,1429
8959,1,1,1,1.01,855
8960,1,1,1,1.01,10268
8961,1,1,1,1.01,10645
8962,1,1,1,1.01,1748
8963,1,1,1,1.01,9067
8964,1,1,1,1.01,4647
8965,1,1,1,1.01,10232
8966,1,1,1,1.01,10133
8967,1,1,1,1.01,9597
8968,1,1,1,1.01,60
8969,1,1,1,1.01,8094
8970,1,1,1,1.01,1770
8971,1,1,1,1.01,9780
8972,1,1,1,1.01,8886
8973,1,1,1,1.01,2814
8974,1,1,1,1.01,10202
8975,1,1,1,1.01,9652
8976,1,1,1,1.01,6183
8977,1,1,1,1.01,9896
8978,1,1,1,1.01,4129
8979,1,1,1,1.01,3116
8980,1,1,1,1.01,8965
8981,1,1,1,1.01,7466
8982,1,1,1,1.01,2100
8983,1,1,1,1.01,2157
8984,1,1,1,1.01,4007
8985,1,1,1,1.01,698
8986,1,1,1,1.01,403
8987,1,1,1,1.01,6164
8988,1,1,1,1.01,7723
8989,1,1,1,1.01,118
8990,1,1,1,1.01,8189
8991,1,1,1,1.01,4170
8992,1,1,1,1.01,1178
8993,1,1,1,1.01,6815
8994,1,1,1,1.01,8408
8995,1,1,1,1.01,9031
8996,1,1,1,1.01,10608
8997,1,1,1,1.01,7819
8998,1,1,1,1.01,3926
8999,1,1,1,1.01,4479
9000,1,1,1,1.01,9792
9001,1,1,1,1.01,866
9002,1,1,1,1.01,7878
9003,1,1,1,1.01,6820
9004,1,1,1,1.01,1699
9005,1,1,1,1.01,8979
9006,1,1,1,1.01,3021
9007,1,1,1,1.01,8050
9008,1,1,1,1.01,9994
9009,1,1,1,1.01,4324
9010,1,1,1,1.01,9540
9011,1,1,1,1.01,452
9012,1,1,1,1.01,9921
9013,1,1,1,1.01,8008
9014,1,1,1,1.01,2522
9015,1,1,1,1.01,7423
9016,1,1,1,1.01,1687
9017,1,1,1,1.01,7464
9018,1,1,1,1.01,8268
9019,1,1,1,1.01,9718
9020,1,1,1,1.01,10479
9021,1,1,1,1.01,8627
9022,1,1,1,1.01,401
9023,1,1,1,1.01,10162
9024,1,1,1,1.01,57
9025,1,1,1,1.01,2396
9026,1,1,1,1.01,6871
9027,1,1,1,1.01,8668
9028,1,1,1,1.01,9142
9029,1,1,1,1.01,2790
9030,1,1,1,1.01,10299
9031,1,1,1,1.01,4760
9032,1,1,1,1.01,10061
9033,1,1,1,1.01,9125
9034,1,1,1,1.01,10430
9035,1,1,1,1.01,8665
9036,1,1,1,1.01,2928
9037,1,1,1,1.01,8404
9038,1,1,1,1.01,5227
9039,1,1,1,1.01,149
9040,1,1,1,1.01,329
9041,1,1,1,1.01,8826
9042,1,1,1,1.01,961
9043,1,1,1,1.01,2644
9044,1,1,1,1.01,9817
9045,1,2,1,1.01,6040
9046,1,1,1,1.01,9461
9047,1,1,1,1.01,1898
9048,1,1,1,1.01,4010
9049,1,1,1,1.01,315
9050,1,1,1,1.01,9284
9051,1,1,1,1.01,4882
9052,1,1,1,1.01,8457
9053,1,1,1,1.01,663
9054,1,1,1,1.01,9121
9055,1,1,1,1.01,8095
9056,1,1,1,1.01,9460
9057,1,1,1,1.01,2525
9058,1,1,1,1.01,10198
9059,1,1,1,1.01,8294
9060,1,1,1,1.01,9279
9061,1,1,1,1.01,9298
9062,1,1,1,1.01,9570
9063,1,1,1,1.01,8373
9064,1,1,1,1.01,3100
9065,1,1,1,1.01,9978
9066,1,1,1,1.01,5857
9067,1,1,1,1.01,1791
9068,1,1,1,1.01,7904
9069,1,1,1,1.01,2519
9070,1,1,1,1.01,4142
9071,1,1,1,1.01,10307
9072,1,1,1,1.01,1311
9073,1,1,1,1.01,1607
9074,1,1,1,1.01,3605
9075,1,1,1,1.01,4897
9076,1,1,1,1.01,6759
9077,1,1,1,1.01,6740
9078,1,1,1,1.01,7408
9079,1,1,1,1.01,110
9080,1,1,1,1.01,6682
9081,1,1,1,1.01,7762
9082,1,1,1,1.01,3098
9083,1,1,1,1.01,8171
9084,1,1,1,1.01,3289
9085,1,1,1,1.01,2696
9086,1,1,1,1.01,5326
9087,1,1,1,1.01,9423
9088,1,1,1,1.01,8880
9089,1,1,1,1.01,8127
9090,1,1,1,1.01,9843
9091,1,1,1,1.01,3207
9092,1,1,1,1.01,9904
9093,1,1,1,1.01,9313
9094,1,1,1,1.01,9375
9095,1,1,1,1.01,8615
9096,1,1,1,1.01,8588
9097,1,1,1,1.01,2584
9098,1,1,1,1.01,2704
9099,1,1,1,1.01,9722
9100,1,1,1,1.01,10541
9101,1,1,1,1.01,10398
9102,1,1,1,1.01,892
9103,1,1,1,1.01,246
9104,1,1,1,1.01,5445
9105,1,1,1,1.01,8722
9106,1,1,1,1.01,8516
9107,1,1,1,1.01,1168
9108,1,1,1,1.01,397
9109,1,1,1,1.01,10654
9110,1,1,1,1.01,9557
9111,1,1,1,1.01,625
9112,1,1,1,1.01,10118
9113,1,1,1,1.01,7141
9114,1,1,1,1.01,1027
9115,1,1,1,1.01,601
9116,1,1,1,1.01,8599
9117,1,1,1,1.01,3152
9118,1,1,1,1.01,6378
9119,1,1,1,1.01,34
9120,1,1,1,1.01,3328
9121,1,1,1,1.01,6047
9122,1,1,1,1.01,3558
9123,1,1,1,1.01,9981
9124,1,1,1,1.01,2306
9125,1,1,1,1.01,1725
9126,1,1,1,1.01,5796
9127,1,1,1,1.01,3594
9128,1,1,1,1.01,9069
9129,1,1,1,1.01,3613
9130,1,1,1,1.01,6041
9131,1,1,1,1.01,10348
9132,1,1,1,1.01,5063
9133,1,1,1,1.009,106
9134,1,1,1,1.009,9007
9135,1,1,1,1.009,9481
9136,1,1,1,1.009,2980
9137,1,1,1,1.009,177
9138,1,1,1,1.009,1186
9139,1,1,1,1.009,776
9140,1,1,1,1.009,3548
9141,1,1,1,1.009,2931
9142,2,2,1,1.009,1656
9143,1,1,1,1.009,10338
9144,1,1,1,1.009,1348
9145,1,1,1,1.009,6276
9146,1,1,1,1.009,9715
9147,1,1,1,1.009,6210
9148,1,1,1,1.009,9509
9149,1,1,1,1.009,10634
9150,1,1,1,1.009,2795
9151,1,1,1,1.009,5250
9152,1,1,1,1.009,9878
9153,1,1,1,1.009,9501
9154,1,1,1,1.009,1292
9155,1,1,1,1.009,1753
9156,1,1,1,1.009,7963
9157,1,1,1,1.009,8290
9158,1,1,1,1.009,3359
9159,1,1,1,1.009,1930
9160,1,1,1,1.009,3584
9161,1,1,1,1.009,1216
9162,1,1,1,1.009,8327
9163,1,1,1,1.009,9602
9164,1,1,1,1.009,900
9165,1,1,1,1.009,10421
9166,1,1,1,1.009,1992
9167,1,1,1,1.009,10644
9168,1,1,1,1.009,3286
9169,1,1,1,1.009,9815
9170,1,1,1,1.009,5391
9171,1,1,1,1.009,10606
9172,1,1,1,1.009,8547
9173,1,1,1,1.009,10155
9174,1,1,1,1.009,9551
9175,1,1,1,1.009,6511
9176,1,1,1,1.009,3213
9177,1,1,1,1.009,3967
9178,1,1,1,1.009,7586
9179,1,1,1,1.009,6848
9180,1,1,1,1.009,8572
9181,1,1,1,1.009,5035
9182,1,1,1,1.009,9813
9183,1,1,1,1.009,10431
9184,1,1,1,1.009,9656
9185,1,1,1,1.009,7912
9186,1,1,1,1.009,7836
9187,1,2,1,1.009,3665
9188,1,1,1,1.009,7801
9189,1,1,1,1.009,1855
9190,1,1,1,1.009,10380
9191,1,1,1,1.009,10404
9192,1,1,1,1.009,9638
9193,1,1,1,1.009,8584
9194,1,1,1,1.009,4925
9195,1,1,1,1.009,4570
9196,1,1,1,1.009,8291
9197,1,1,1,1.009,4520
9198,1,1,1,1.009,9147
9199,1,1,1,1.009,1014
9200,1,1,1,1.009,1190
9201,1,1,1,1.009,10044
9202,1,1,1,1.009,10465
9203,1,1,1,1.009,8726
9204,1,1,1,1.009,4359
9205,1,1,1,1.009,1861
9206,1,1,1,1.009,9960
9207,1,1,1,1.009,3365
9208,1,1,1,1.009,1397
9209,1,1,1,1.009,8923
9210,1,1,1,1.009,2757
9211,1,1,1,1.009,344
9212,1,1,1,1.009,1334
9213,1,1,1,1.009,2286
9214,1,1,1,1.009,5478
9215,1,1,1,1.009,5198
9216,1,1,1,1.009,4521
9217,1,1,1,1.009,7739
9218,1,1,1,1.009,9340
9219,1,1,1,1.009,7726
9220,1,1,1,1.009,2435
9221,1,1,1,1.009,4627
9222,1,1,1,1.009,9500
9223,1,1,1,1.009,10212
9224,1,1,1,1.009,1427
9225,1,1,1,1.009,8539
9226,1,1,1,1.009,8228
9227,1,1,1,1.009,7048
9228,1,1,1,1.009,8003
9229,1,1,1,1.009,9571
9230,1,1,1,1.009,7880
9231,1,1,1,1.009,8339
9232,1,1,1,1.009,8554
9233,1,1,1,1.009,987
9234,1,1,1,1.009,8354
9235,1,1,1,1.009,4863
9236,1,1,1,1.009,3719
9237,1,1,1,1.009,9924
9238,1,1,1,1.009,582
9239,1,1,1,1.009,9063
9240,1,1,1,1.009,9881
9241,1,1,1,1.009,2405
9242,1,1,1,1.009,7891
9243,1,1,1,1.009,3489
9244,1,1,1,1.009,2503
9245,1,1,1,1.009,4628
9246,1,1,1,1.009,8132
9247,1,1,1,1.009,8562
9248,1,1,1,1.009,54
9249,1,1,1,1.009,3300
9250,1,1,1,1.009,6061
9251,1,1,1,1.009,1993
9252,1,1,1,1.009,8559
9253,1,1,1,1.009,9320
9254,1,1,1,1.009,8935
9255,1,1,1,1.009,10557
9256,1,1,1,1.009,8217
9257,1,1,1,1.009,10466
9258,1,1,1,1.009,9588
9259,1,1,1,1.009,8697
9260,1,1,1,1.009,3406
9261,1,1,1,1.009,4255
9262,1,1,1,1.009,3412
9263,1,1,1,1.009,9132
9264,1,1,1,1.009,10330
9265,1,1,1,1.009,9398
9266,1,2,1,1.009,1489
9267,1,1,1,1.009,1149
9268,1,1,1,1.009,2450
9269,1,1,1,1.009,4219
9270,1,1,1,1.009,2039
9271,1,1,1,1.009,6097
9272,1,1,1,1.009,8587
9273,1,1,1,1.009,9986
9274,1,1,1,1.009,109
9275,1,1,1,1.009,8878
9276,1,1,1,1.009,8686
9277,1,1,1,1.009,10137
9278,1,1,1,1.009,9600
9279,1,1,1,1.009,7477
9280,2,2,2,1.009,4807
9281,1,1,1,1.009,2993
9282,1,1,1,1.009,5525
9283,1,1,1,1.009,2968
9284,1,1,1,1.009,9225
9285,1,1,1,1.009,9100
9286,1,1,1,1.009,4649
9287,1,1,1,1.009,1252
9288,1,1,1,1.009,1264
9289,1,1,1,1.009,9498
9290,1,1,1,1.009,7957
9291,2,2,2,1.009,2357
9292,1,1,1,1.009,3426
9293,1,1,1,1.009,4772
9294,1,1,1,1.009,2273
9295,1,1,1,1.009,2475
9296,1,1,1,1.009,10329
9297,1,1,1,1.009,1003
9298,1,1,1,1.009,10428
9299,1,1,1,1.009,6266
9300,1,1,1,1.009,1715
9301,1,1,1,1.009,235
9302,1,1,1,1.009,9389
9303,1,1,1,1.009,4669
9304,1,1,1,1.009,1129
9305,1,1,1,1.009,8438
