,core,degree,h,influence,u
13258,1,1,1,1.011,14575
13259,1,1,1,1.011,15086
13260,1,1,1,1.011,8212
13261,1,1,1,1.011,13838
13262,1,1,1,1.011,7918
13263,1,1,1,1.011,3991
13264,1,1,1,1.011,3919
13265,1,1,1,1.011,12569
13266,1,1,1,1.011,8770
13267,2,2,2,1.011,2337
13268,1,1,1,1.011,14844
13269,1,1,1,1.011,2134
13270,1,1,1,1.011,1780
13271,1,1,1,1.011,14603
13272,1,1,1,1.011,6258
13273,1,1,1,1.011,2816
13274,1,1,1,1.011,8021
13275,2,2,1,1.011,1369
13276,1,1,1,1.011,5587
13277,1,1,1,1.011,12344
13278,1,1,1,1.011,15088
13279,1,1,1,1.011,5084
13280,1,1,1,1.011,10690
13281,1,1,1,1.011,6254
13282,1,1,1,1.011,961
13283,1,1,1,1.011,7583
13284,1,1,1,1.011,2261
13285,1,1,1,1.011,11292
13286,1,1,1,1.011,13915
13287,1,1,1,1.011,15194
13288,1,1,1,1.011,7701
13289,1,1,1,1.011,4839
13290,1,1,1,1.011,13958
13291,1,1,1,1.011,13906
13292,1,1,1,1.011,2303
13293,1,1,1,1.011,9033
13294,1,1,1,1.011,1674
13295,1,1,1,1.011,5531
13296,1,1,1,1.011,9257
13297,1,1,1,1.011,3769
13298,1,1,1,1.011,3301
13299,1,1,1,1.011,9065
13300,1,1,1,1.011,3722
13301,1,1,1,1.011,2869
13302,1,1,1,1.011,8588
13303,1,1,1,1.011,479
13304,1,1,1,1.011,8984
13305,1,1,1,1.011,10928
13306,1,1,1,1.011,13165
13307,1,1,1,1.011,14853
13308,1,1,1,1.011,12327
13309,1,1,1,1.011,7767
13310,1,1,1,1.011,2534
13311,1,1,1,1.011,9024
13312,1,1,1,1.011,8359
13313,1,1,1,1.011,5348
13314,1,1,1,1.011,4937
13315,1,1,1,1.011,14022
13316,1,1,1,1.011,12111
13317,1,1,1,1.011,11725
13318,1,1,1,1.011,7888
13319,2,2,2,1.011,13947
13320,1,1,1,1.011,10398
13321,1,1,1,1.011,8840
13322,1,1,1,1.011,9545
13323,1,1,1,1.011,4082
13324,1,1,1,1.011,13222
13325,1,1,1,1.011,137
13326,2,2,2,1.011,8953
13327,2,2,1,1.011,6421
13328,1,1,1,1.011,7514
13329,1,1,1,1.011,8842
13330,1,1,1,1.011,1581
13331,2,2,1,1.011,2349
13332,1,1,1,1.011,4737
13333,1,1,1,1.011,2192
13334,1,1,1,1.011,4139
13335,1,1,1,1.011,12199
13336,1,1,1,1.011,7736
13337,1,1,1,1.011,4938
13338,1,1,1,1.011,2181
13339,1,1,1,1.011,9928
13340,1,1,1,1.011,6502
13341,1,1,1,1.011,458
13342,1,1,1,1.011,12633
13343,1,1,1,1.011,7157
13344,1,1,1,1.011,14380
13345,1,1,1,1.011,1439
13346,1,1,1,1.011,15082
13347,1,1,1,1.011,7376
13348,1,1,1,1.011,12702
13349,1,1,1,1.011,7014
13350,1,1,1,1.011,1862
13351,1,1,1,1.011,13496
13352,1,1,1,1.011,5444
13353,1,1,1,1.011,13467
13354,1,1,1,1.011,3570
13355,2,2,1,1.011,10014
13356,1,1,1,1.011,13060
13357,1,1,1,1.011,12192
13358,1,1,1,1.011,3317
13359,1,1,1,1.011,7744
13360,1,1,1,1.011,9552
13361,1,1,1,1.011,11674
13362,1,1,1,1.011,1949
13363,1,1,1,1.011,12132
13364,1,1,1,1.011,3452
13365,1,1,1,1.011,9478
13366,1,1,1,1.011,9113
13367,1,1,1,1.011,6824
13368,1,1,1,1.011,14246
13369,1,1,1,1.011,909
13370,1,1,1,1.011,12858
13371,1,1,1,1.011,5849
13372,1,1,1,1.011,5617
13373,1,1,1,1.011,14170
13374,1,1,1,1.011,10708
13375,2,2,2,1.011,12309
13376,1,1,1,1.011,5014
13377,1,1,1,1.011,8022
13378,1,1,1,1.011,5043
13379,1,1,1,1.011,12395
13380,1,1,1,1.011,8829
13381,1,1,1,1.011,9587
13382,1,1,1,1.011,4940
13383,1,1,1,1.011,8271
13384,1,1,1,1.011,7012
13385,1,1,1,1.011,10304
13386,1,1,1,1.011,10988
13387,1,1,1,1.011,6027
13388,1,1,1,1.011,3796
13389,1,1,1,1.011,14920
13390,1,1,1,1.011,3636
13391,1,1,1,1.011,14725
13392,1,1,1,1.011,2428
13393,1,1,1,1.011,10083
13394,1,1,1,1.011,9883
13395,1,1,1,1.011,10850
13396,1,1,1,1.011,13240
13397,1,1,1,1.011,7470
13398,1,1,1,1.011,8910
13399,1,1,1,1.011,5902
13400,2,2,2,1.011,7883
13401,1,1,1,1.011,12598
13402,1,1,1,1.011,12403
13403,1,1,1,1.011,4271
13404,1,1,1,1.011,10811
13405,1,1,1,1.011,10615
13406,1,1,1,1.011,13416
13407,1,1,1,1.011,12562
13408,1,1,1,1.011,6874
13409,1,1,1,1.011,9948
13410,1,1,1,1.011,7648
13411,1,1,1,1.011,14965
13412,1,1,1,1.011,14774
13413,1,1,1,1.011,4728
13414,1,1,1,1.011,3771
13415,1,1,1,1.011,6308
13416,1,1,1,1.011,5576
13417,1,1,1,1.011,3327
13418,1,1,1,1.011,11710
13419,1,1,1,1.011,5889
13420,2,2,1,1.011,9461
13421,1,1,1,1.011,9879
13422,1,1,1,1.011,14837
13423,1,1,1,1.011,11855
13424,1,1,1,1.011,4947
13425,1,1,1,1.011,9935
13426,1,1,1,1.011,4710
13427,1,1,1,1.011,8288
13428,1,1,1,1.011,4747
13429,2,2,1,1.011,13929
13430,1,1,1,1.011,4198
13431,1,1,1,1.011,13067
13432,1,1,1,1.011,13574
13433,1,1,1,1.011,11081
13434,1,1,1,1.011,7644
13435,1,1,1,1.011,13564
13436,1,1,1,1.011,3021
13437,1,1,1,1.011,3824
13438,1,1,1,1.011,3307
13439,1,1,1,1.011,6177
13440,1,1,1,1.011,12891
13441,1,1,1,1.011,14273
13442,1,1,1,1.011,14932
13443,2,2,2,1.011,2875
13444,1,1,1,1.011,13331
13445,1,1,1,1.011,14928
13446,1,1,1,1.011,11445
13447,1,1,1,1.011,12402
13448,1,1,1,1.011,12971
13449,1,1,1,1.011,9691
13450,1,1,1,1.011,7474
13451,2,2,1,1.011,9382
13452,1,1,1,1.011,5442
13453,1,1,1,1.011,3084
13454,1,1,1,1.011,5718
13455,2,2,2,1.011,9435
13456,1,1,1,1.011,14622
13457,1,1,1,1.011,453
13458,1,1,1,1.011,2355
13459,2,2,1,1.011,14507
13460,1,1,1,1.011,13157
13461,1,1,1,1.011,12422
13462,1,1,1,1.011,12919
13463,1,1,1,1.011,2650
13464,1,1,1,1.011,10950
13465,1,1,1,1.011,15120
13466,1,1,1,1.011,729
13467,1,1,1,1.011,12152
13468,1,1,1,1.011,9940
13469,1,1,1,1.011,15195
13470,1,1,1,1.011,9237
13471,1,1,1,1.011,13397
13472,1,1,1,1.011,9038
13473,1,1,1,1.011,12526
13474,1,1,1,1.011,8423
13475,1,1,1,1.011,1858
13476,1,1,1,1.011,3110
13477,1,1,1,1.011,14381
13478,1,1,1,1.011,11166
13479,1,1,1,1.011,7318
13480,1,1,1,1.011,4787
13481,1,1,1,1.011,15150
13482,1,1,1,1.011,6643
13483,1,1,1,1.011,9644
13484,1,1,1,1.011,14290
13485,1,1,1,1.011,4295
13486,1,1,1,1.011,14523
13487,1,1,1,1.011,10777
13488,1,1,1,1.011,8906
13489,1,1,1,1.011,2379
13490,1,1,1,1.011,14185
13491,1,1,1,1.011,6465
13492,1,1,1,1.011,9086
13493,1,1,1,1.011,11577
13494,1,1,1,1.011,14181
13495,1,1,1,1.011,7321
13496,1,1,1,1.011,5407
13497,2,2,2,1.011,11540
13498,1,1,1,1.011,7357
13499,1,1,1,1.011,7313
13500,1,1,1,1.011,10499
13501,1,1,1,1.011,11767
13502,1,1,1,1.011,5199
13503,1,1,1,1.011,9570
13504,1,1,1,1.011,13913
13505,1,1,1,1.011,5626
13506,1,1,1,1.011,10485
13507,1,1,1,1.011,10717
13508,1,1,1,1.011,8564
13509,1,1,1,1.011,11851
13510,1,1,1,1.011,3019
13511,1,1,1,1.011,1365
13512,1,1,1,1.011,14363
13513,1,1,1,1.011,2095
13514,1,1,1,1.011,9233
13515,1,1,1,1.011,13782
13516,1,1,1,1.011,13372
13517,1,1,1,1.011,13168
13518,1,1,1,1.011,5557
13519,1,1,1,1.011,4088
13520,1,1,1,1.011,7821
13521,1,1,1,1.011,13482
13522,1,1,1,1.011,7551
13523,1,1,1,1.011,12617
13524,1,1,1,1.011,10456
13525,1,1,1,1.011,4521
13526,1,1,1,1.011,6939
13527,1,1,1,1.011,14798
13528,1,1,1,1.011,1349
13529,1,1,1,1.011,2671
13530,2,2,1,1.011,13655
13531,2,2,2,1.011,15230
13532,1,1,1,1.011,13131
13533,1,1,1,1.011,12639
13534,1,1,1,1.011,12032
13535,1,1,1,1.011,3477
13536,1,1,1,1.011,5537
13537,1,1,1,1.011,8004
13538,1,1,1,1.011,1595
13539,1,1,1,1.011,10805
13540,1,1,1,1.011,6472
13541,1,1,1,1.011,9458
13542,1,1,1,1.011,14038
13543,1,1,1,1.011,1823
13544,1,1,1,1.011,5329
13545,2,2,2,1.011,11436
13546,1,1,1,1.011,6742
13547,1,1,1,1.011,14961
13548,1,1,1,1.011,13904
13549,1,1,1,1.011,14209
13550,1,1,1,1.011,5886
13551,1,1,1,1.011,14627
13552,1,1,1,1.011,6942
13553,1,1,1,1.011,7319
13554,1,1,1,1.011,11666
13555,1,1,1,1.011,921
13556,1,1,1,1.011,12529
13557,1,1,1,1.011,14567
13558,1,1,1,1.011,12133
13559,1,1,1,1.011,15089
13560,1,1,1,1.011,4009
13561,2,2,1,1.011,12383
13562,1,1,1,1.011,10610
13563,1,1,1,1.011,8981
13564,1,1,1,1.011,15184
13565,1,1,1,1.011,12156
13566,1,1,1,1.011,9166
13567,1,1,1,1.011,10045
13568,1,1,1,1.011,11687
13569,1,1,1,1.011,3849
13570,1,1,1,1.011,9174
13571,1,1,1,1.011,1000
13572,1,1,1,1.011,14056
13573,1,1,1,1.011,9537
13574,2,2,2,1.011,8777
13575,1,1,1,1.011,6931
13576,1,1,1,1.011,15136
13577,1,1,1,1.011,15182
13578,1,1,1,1.011,7020
13579,1,1,1,1.011,12062
13580,1,1,1,1.011,9885
13581,1,1,1,1.011,3979
13582,1,1,1,1.011,1849
13583,1,1,1,1.011,13061
13584,1,1,1,1.011,7751
13585,1,1,1,1.011,3994
13586,1,1,1,1.011,4759
13587,1,1,1,1.011,11495
13588,1,1,1,1.011,8114
13589,1,1,1,1.011,6161
13590,1,1,1,1.011,14514
13591,1,1,1,1.011,663
13592,2,2,2,1.011,228
13593,1,1,1,1.01,4682
13594,1,1,1,1.01,12077
13595,1,1,1,1.01,4967
13596,1,1,1,1.01,8402
13597,1,1,1,1.01,4659
13598,1,1,1,1.01,6791
13599,1,1,1,1.01,9068
13600,1,1,1,1.01,13438
13601,1,1,1,1.01,14936
13602,1,1,1,1.01,10116
13603,1,1,1,1.01,12210
13604,1,1,1,1.01,10879
13605,1,1,1,1.01,14524
13606,1,1,1,1.01,13642
13607,1,1,1,1.01,5923
13608,1,1,1,1.01,9690
13609,1,1,1,1.01,12885
13610,1,1,1,1.01,8665
13611,1,1,1,1.01,2669
13612,1,1,1,1.01,10598
13613,1,1,1,1.01,11040
13614,1,1,1,1.01,14636
13615,1,1,1,1.01,5238
13616,1,1,1,1.01,12746
13617,1,1,1,1.01,3574
13618,1,1,1,1.01,3710
13619,1,1,1,1.01,12528
13620,1,1,1,1.01,6144
13621,1,1,1,1.01,13515
13622,1,1,1,1.01,13470
13623,1,1,1,1.01,7177
13624,1,1,1,1.01,13466
13625,1,1,1,1.01,8753
13626,1,1,1,1.01,13163
13627,1,1,1,1.01,9285
13628,1,1,1,1.01,9543
13629,1,1,1,1.01,5218
13630,1,1,1,1.01,12823
13631,2,2,2,1.01,6647
13632,1,1,1,1.01,3168
13633,1,1,1,1.01,7461
13634,1,1,1,1.01,5141
13635,1,1,1,1.01,9472
13636,1,1,1,1.01,727
13637,1,1,1,1.01,2358
13638,1,1,1,1.01,964
13639,1,1,1,1.01,6360
13640,1,1,1,1.01,7608
13641,1,1,1,1.01,5625
13642,1,1,1,1.01,11690
13643,1,1,1,1.01,9053
13644,1,1,1,1.01,5110
13645,1,1,1,1.01,11301
13646,1,1,1,1.01,2287
13647,1,1,1,1.01,10668
13648,1,1,1,1.01,11231
13649,1,1,1,1.01,12312
13650,1,1,1,1.01,14024
13651,1,1,1,1.01,5968
13652,1,1,1,1.01,2559
13653,1,1,1,1.01,3831
13654,1,1,1,1.01,8562
13655,1,1,1,1.01,9901
13656,1,1,1,1.01,12190
13657,1,1,1,1.01,5493
13658,1,1,1,1.01,8949
13659,1,1,1,1.01,1187
13660,1,1,1,1.01,14832
13661,1,1,1,1.01,5279
13662,1,1,1,1.01,2213
13663,1,1,1,1.01,8976
13664,1,1,1,1.01,7320
13665,1,1,1,1.01,2160
13666,1,1,1,1.01,6665
13667,1,1,1,1.01,8858
13668,1,1,1,1.01,12390
13669,1,1,1,1.01,12582
13670,1,1,1,1.01,11728
13671,1,1,1,1.01,10715
13672,1,1,1,1.01,11807
13673,1,1,1,1.01,14504
13674,1,1,1,1.01,3930
13675,1,1,1,1.01,6332
13676,1,1,1,1.01,4687
13677,1,1,1,1.01,14857
13678,1,1,1,1.01,10515
13679,1,1,1,1.01,1986
13680,1,1,1,1.01,11266
13681,1,1,1,1.01,3444
13682,2,2,1,1.01,12294
13683,1,1,1,1.01,9246
13684,1,1,1,1.01,1789
13685,1,1,1,1.01,10645
13686,1,1,1,1.01,10040
13687,1,1,1,1.01,11935
13688,1,1,1,1.01,4903
13689,1,1,1,1.01,11679
13690,1,1,1,1.01,8598
13691,1,1,1,1.01,4325
13692,1,1,1,1.01,14396
13693,1,1,1,1.01,2855
13694,1,1,1,1.01,11488
13695,1,1,1,1.01,4340
13696,1,1,1,1.01,10458
13697,1,1,1,1.01,4884
13698,1,1,1,1.01,3729
13699,1,1,1,1.01,9849
13700,2,2,2,1.01,14527
13701,1,1,1,1.01,11708
13702,1,1,1,1.01,12563
13703,1,1,1,1.01,13781
13704,1,1,1,1.01,11174
13705,2,2,2,1.01,3883
13706,1,1,1,1.01,13654
13707,1,1,1,1.01,13369
13708,1,1,1,1.01,5047
13709,1,1,1,1.01,2
13710,1,1,1,1.01,9896
13711,1,1,1,1.01,11931
13712,1,1,1,1.01,4105
13713,1,1,1,1.01,14473
13714,1,1,1,1.01,9529
13715,1,1,1,1.01,4321
13716,2,2,1,1.01,14718
13717,1,1,1,1.01,14529
13718,1,1,1,1.01,6326
13719,1,1,1,1.01,15027
13720,1,1,1,1.01,5698
13721,1,1,1,1.01,1985
13722,1,1,1,1.01,14743
13723,1,1,1,1.01,1790
13724,1,1,1,1.01,11572
13725,1,1,1,1.01,12380
13726,1,1,1,1.01,2236
13727,1,1,1,1.01,12191
13728,1,1,1,1.01,14519
13729,1,1,1,1.01,5787
13730,1,1,1,1.01,8425
13731,1,1,1,1.01,5025
13732,1,1,1,1.01,12747
13733,1,1,1,1.01,14433
13734,1,1,1,1.01,463
13735,1,1,1,1.01,13462
13736,1,1,1,1.01,3882
13737,1,1,1,1.01,14937
13738,1,1,1,1.01,8708
13739,1,1,1,1.01,7029
13740,1,1,1,1.01,9301
13741,1,1,1,1.01,5104
13742,1,1,1,1.01,12815
13743,1,1,1,1.01,8483
13744,1,1,1,1.01,6467
13745,1,1,1,1.01,7210
13746,1,1,1,1.01,3851
13747,1,1,1,1.01,15030
13748,1,1,1,1.01,3371
13749,1,1,1,1.01,11653
13750,1,1,1,1.01,9818
13751,1,1,1,1.01,5205
13752,1,1,1,1.01,9597
13753,1,1,1,1.01,15029
13754,2,2,1,1.01,10060
13755,1,1,1,1.01,11578
13756,1,1,1,1.01,13201
13757,1,1,1,1.01,15154
13758,1,1,1,1.01,5096
13759,1,1,1,1.01,2687
13760,1,1,1,1.01,2180
13761,1,1,1,1.01,5042
13762,1,1,1,1.01,3466
13763,1,1,1,1.01,14508
13764,1,1,1,1.01,12862
13765,1,1,1,1.01,2735
13766,2,2,2,1.01,13585
13767,1,1,1,1.01,5185
13768,1,1,1,1.01,4104
13769,1,1,1,1.01,4966
13770,1,1,1,1.01,7867
13771,1,1,1,1.01,10423
13772,1,1,1,1.01,8946
13773,1,1,1,1.01,10379
13774,1,1,1,1.01,8316
13775,1,1,1,1.01,10986
13776,1,1,1,1.01,6296
13777,2,2,1,1.01,9207
13778,1,1,1,1.01,14880
13779,1,1,1,1.01,8414
13780,1,1,1,1.01,13023
13781,1,1,1,1.01,14279
13782,1,1,1,1.01,11903
13783,1,1,1,1.01,8011
13784,1,1,1,1.01,6331
13785,1,1,1,1.01,12382
13786,1,1,1,1.01,7419
13787,1,1,1,1.01,1076
13788,1,1,1,1.01,9814
13789,1,1,1,1.01,6756
13790,1,1,1,1.01,9031
13791,1,1,1,1.01,9374
13792,1,1,1,1.01,11934
13793,1,1,1,1.01,12060
13794,1,1,1,1.01,9169
13795,1,1,1,1.01,5409
13796,1,1,1,1.01,3383
13797,1,1,1,1.01,3711
13798,1,1,1,1.01,9791
13799,1,1,1,1.01,12579
13800,1,1,1,1.01,12437
13801,1,1,1,1.01,8234
13802,1,1,1,1.01,1151
13803,2,2,1,1.01,13111
13804,1,1,1,1.01,15116
13805,1,1,1,1.01,6811
13806,1,1,1,1.01,1669
13807,1,1,1,1.01,6506
13808,1,1,1,1.01,8826
13809,1,1,1,1.01,5349
13810,2,2,1,1.01,9681
13811,1,1,1,1.01,4634
13812,1,1,1,1.01,2032
13813,1,1,1,1.01,2847
13814,1,1,1,1.01,10864
13815,1,1,1,1.01,2798
13816,1,1,1,1.01,7311
13817,1,1,1,1.01,13332
13818,1,1,1,1.01,4849
13819,1,1,1,1.01,8516
13820,1,1,1,1.01,13593
13821,1,1,1,1.01,13590
13822,1,1,1,1.01,9706
13823,1,1,1,1.01,10229
13824,1,1,1,1.01,4078
13825,1,1,1,1.01,2464
13826,1,1,1,1.01,10593
13827,1,1,1,1.01,9231
13828,1,1,1,1.01,2592
13829,1,1,1,1.01,3732
13830,1,1,1,1.01,11112
13831,1,1,1,1.01,9813
13832,1,1,1,1.01,13657
13833,1,1,1,1.01,5301
13834,1,1,1,1.01,4927
13835,1,1,1,1.01,9173
13836,1,1,1,1.01,10264
13837,1,1,1,1.01,9165
13838,1,1,1,1.01,900
13839,1,1,1,1.01,2478
13840,1,1,1,1.01,5833
13841,1,1,1,1.01,10595
13842,1,1,1,1.01,12016
13843,1,1,1,1.01,9728
13844,1,1,1,1.01,5451
13845,1,1,1,1.01,13885
13846,1,1,1,1.01,12924
13847,1,1,1,1.01,9183
13848,1,1,1,1.01,1139
13849,1,1,1,1.01,10722
13850,1,1,1,1.01,12028
13851,1,1,1,1.01,3772
13852,1,1,1,1.01,4196
13853,1,1,1,1.01,5880
13854,1,1,1,1.01,5328
13855,1,1,1,1.01,11719
13856,1,1,1,1.01,2155
13857,1,1,1,1.01,12372
13858,1,1,1,1.01,14064
13859,1,1,1,1.01,12687
13860,1,1,1,1.01,12892
13861,1,1,1,1.01,5596
13862,1,1,1,1.01,3823
13863,2,2,2,1.01,14494
13864,1,1,1,1.01,8732
13865,1,1,1,1.01,12384
13866,1,1,1,1.01,3155
13867,1,1,1,1.01,3807
13868,1,1,1,1.01,5820
13869,1,1,1,1.01,14799
13870,1,1,1,1.01,905
13871,1,1,1,1.01,9905
13872,1,1,1,1.01,14834
13873,1,1,1,1.01,6816
13874,1,1,1,1.01,13109
13875,1,1,1,1.01,5504
13876,1,1,1,1.01,13995
13877,1,1,1,1.01,14591
13878,1,1,1,1.01,11548
13879,1,1,1,1.01,12127
13880,1,1,1,1.01,9300
13881,1,1,1,1.01,4963
13882,1,1,1,1.01,1132
13883,1,1,1,1.01,12793
13884,1,1,1,1.01,9170
13885,1,1,1,1.01,5931
13886,1,1,1,1.01,4660
13887,1,1,1,1.01,9449
13888,1,1,1,1.01,13356
13889,1,1,1,1.01,1123
13890,1,1,1,1.01,14331
13891,1,1,1,1.01,12750
13892,1,1,1,1.01,14362
13893,1,1,1,1.01,6664
13894,2,2,2,1.01,11334
13895,1,1,1,1.01,10671
13896,1,1,1,1.01,12742
13897,1,1,1,1.01,13621
13898,1,1,1,1.01,11402
13899,1,1,1,1.01,14905
13900,1,1,1,1.01,11645
13901,1,1,1,1.01,8105
13902,1,1,1,1.01,10371
13903,1,1,1,1.01,13709
13904,1,1,1,1.01,2809
13905,1,1,1,1.01,12741
13906,1,1,1,1.01,14647
13907,1,1,1,1.01,12484
13908,1,1,1,1.01,4532
13909,1,1,1,1.01,2685
13910,1,1,1,1.01,9059
13911,1,1,1,1.01,12206
13912,1,1,1,1.01,6812
13913,2,2,1,1.01,9897
13914,1,1,1,1.01,8591
13915,1,1,1,1.01,9247
13916,1,1,1,1.01,5974
13917,1,1,1,1.01,13235
13918,1,1,1,1.01,15221
13919,1,1,1,1.01,12368
13920,1,1,1,1.01,14612
13921,1,1,1,1.01,15168
13922,1,1,1,1.01,12171
13923,1,1,1,1.01,9250
13924,1,1,1,1.01,10241
13925,1,1,1,1.01,8361
13926,1,1,1,1.01,8427
13927,1,1,1,1.01,10862
13928,1,1,1,1.01,3267
13929,1,1,1,1.01,7381
13930,1,1,1,1.01,9171
13931,1,1,1,1.01,7043
13932,1,1,1,1.01,9077
13933,1,1,1,1.01,1925
13934,1,1,1,1.01,13388
13935,1,1,1,1.01,11799
13936,1,1,1,1.01,6656
13937,1,1,1,1.01,4220
13938,1,1,1,1.01,7816
13939,1,1,1,1.01,6849
13940,1,1,1,1.01,13334
13941,1,1,1,1.01,13417
13942,1,1,1,1.01,7384
13943,1,2,1,1.01,9163
13944,1,1,1,1.01,9228
13945,1,1,1,1.01,7933
13946,1,1,1,1.01,13628
13947,1,1,1,1.01,10211
13948,1,1,1,1.01,7569
13949,1,1,1,1.01,5865
13950,1,1,1,1.01,13898
13951,1,1,1,1.01,6433
13952,1,1,1,1.01,12996
13953,1,1,1,1.01,1130
13954,1,1,1,1.01,3926
13955,1,1,1,1.01,14628
13956,1,1,1,1.01,10915
13957,1,1,1,1.01,10656
13958,2,2,1,1.01,11784
13959,1,1,1,1.009,12527
13960,1,1,1,1.009,13171
13961,1,1,1,1.009,11726
13962,1,1,1,1.009,10693
13963,1,1,1,1.009,10734
13964,1,1,1,1.009,11346
13965,1,1,1,1.009,4536
13966,1,1,1,1.009,9972
13967,1,1,1,1.009,14855
13968,1,1,1,1.009,10088
13969,1,1,1,1.009,4673
13970,1,1,1,1.009,7586
13971,1,1,1,1.009,12487
13972,1,1,1,1.009,3718
13973,1,1,1,1.009,5194
13974,1,1,1,1.009,7623
13975,1,1,1,1.009,14323
13976,1,1,1,1.009,9087
13977,1,1,1,1.009,13576
13978,1,1,1,1.009,13554
13979,1,1,1,1.009,10019
13980,1,1,1,1.009,14090
13981,1,1,1,1.009,13340
13982,1,1,1,1.009,6523
13983,1,1,1,1.009,10902
13984,1,1,1,1.009,10266
13985,1,1,1,1.009,10987
13986,1,1,1,1.009,14135
13987,1,1,1,1.009,9159
13988,1,1,1,1.009,4628
13989,1,1,1,1.009,7249
13990,1,1,1,1.009,3262
13991,1,1,1,1.009,8197
13992,1,1,1,1.009,4289
13993,1,1,1,1.009,10233
13994,1,1,1,1.009,9390
13995,1,1,1,1.009,5649
13996,1,1,1,1.009,7824
13997,1,1,1,1.009,11825
13998,1,1,1,1.009,11841
13999,1,1,1,1.009,13641
14000,1,1,1,1.009,4645
14001,1,1,1,1.009,2098
14002,1,1,1,1.009,12043
14003,1,1,1,1.009,12123
14004,1,1,1,1.009,3091
14005,1,1,1,1.009,11485
14006,1,1,1,1.009,12855
14007,1,1,1,1.009,14510
14008,1,1,1,1.009,7705
14009,1,1,1,1.009,12063
14010,1,1,1,1.009,8779
14011,1,1,1,1.009,7198
14012,1,1,1,1.009,6256
14013,1,1,1,1.009,12430
14014,1,1,1,1.009,12749
14015,1,1,1,1.009,11194
14016,1,1,1,1.009,13580
14017,1,1,1,1.009,8092
14018,1,1,1,1.009,11534
14019,1,1,1,1.009,10727
14020,1,1,1,1.009,2465
14021,1,1,1,1.009,15070
14022,1,1,1,1.009,13065
14023,1,1,1,1.009,15105
14024,1,1,1,1.009,13154
14025,1,1,1,1.009,11172
14026,1,1,1,1.009,8123
14027,1,1,1,1.009,12970
14028,1,1,1,1.009,14136
14029,1,1,1,1.009,10959
14030,1,1,1,1.009,4326
14031,1,1,1,1.009,4964
14032,1,1,1,1.009,9884
14033,1,1,1,1.009,1330
14034,1,1,1,1.009,7530
14035,1,1,1,1.009,14039
14036,1,1,1,1.009,1873
14037,1,1,1,1.009,3599
14038,1,1,1,1.009,3805
14039,1,1,1,1.009,6535
14040,1,1,1,1.009,6038
14041,1,1,1,1.009,1704
14042,1,1,1,1.009,8890
14043,1,1,1,1.009,14922
14044,1,1,1,1.009,12863
14045,1,1,1,1.009,2900
14046,1,1,1,1.009,2775
14047,1,1,1,1.009,3355
14048,1,1,1,1.009,4567
14049,1,1,1,1.009,9323
14050,1,1,1,1.009,8975
14051,1,1,1,1.009,4961
14052,1,1,1,1.009,3517
14053,1,1,1,1.009,14984
14054,1,1,1,1.009,9016
14055,1,1,1,1.009,5784
14056,1,1,1,1.009,10707
14057,1,1,1,1.009,489
14058,1,1,1,1.009,13319
14059,1,1,1,1.009,9751
14060,1,1,1,1.009,1181
14061,1,1,1,1.009,5739
14062,1,1,1,1.009,5272
14063,1,1,1,1.009,14398
14064,1,1,1,1.009,9522
14065,1,1,1,1.009,6345
14066,1,1,1,1.009,12676
14067,1,1,1,1.009,6740
14068,1,1,1,1.009,12597
14069,1,1,1,1.009,8029
14070,1,1,1,1.009,11279
14071,1,1,1,1.009,9806
14072,1,1,1,1.009,2814
14073,1,1,1,1.009,14237
14074,1,1,1,1.009,14364
14075,1,1,1,1.009,14196
14076,1,1,1,1.009,9294
14077,1,1,1,1.009,2481
14078,1,1,1,1.009,8653
14079,1,1,1,1.009,1416
14080,1,1,1,1.009,3051
14081,1,1,1,1.009,9184
14082,1,1,1,1.009,9393
14083,1,1,1,1.009,14630
14084,1,1,1,1.009,3172
14085,1,1,1,1.009,12748
14086,1,1,1,1.009,8040
14087,1,1,1,1.009,3565
14088,1,1,1,1.009,13162
14089,1,1,1,1.009,12391
14090,1,1,1,1.009,12393
14091,1,1,1,1.009,9164
14092,1,1,1,1.009,14955
14093,1,1,1,1.009,12716
14094,1,1,1,1.009,14109
14095,1,1,1,1.009,14068
14096,1,1,1,1.009,7690
14097,1,1,1,1.009,5175
14098,1,1,1,1.009,11779
14099,1,1,1,1.009,2093
14100,1,1,1,1.009,5420
14101,1,1,1,1.009,10976
14102,1,1,1,1.009,3034
14103,1,1,1,1.009,14268
14104,1,1,1,1.009,12712
14105,1,1,1,1.009,9950
14106,1,1,1,1.009,9810
14107,1,1,1,1.009,914
14108,1,1,1,1.009,14512
14109,1,1,1,1.009,11671
14110,1,1,1,1.009,12916
14111,1,1,1,1.009,5445
14112,1,1,1,1.009,14763
14113,1,1,1,1.009,13771
14114,1,1,1,1.009,8758
14115,1,1,1,1.009,12693
14116,1,1,1,1.009,13276
14117,1,1,1,1.009,5874
14118,1,1,1,1.009,6441
14119,1,1,1,1.009,12734
14120,1,1,1,1.009,14321
14121,1,1,1,1.009,8825
14122,1,1,1,1.009,2304
14123,1,1,1,1.009,12410
14124,1,1,1,1.009,13813
14125,1,1,1,1.009,11218
14126,1,1,1,1.009,10724
14127,1,1,1,1.009,4400
14128,1,1,1,1.009,10682
14129,1,1,1,1.009,14032
14130,1,1,1,1.009,3054
14131,1,1,1,1.009,4390
14132,1,1,1,1.009,14030
